date,close,dividend
1996-12-13,689.070007324,0
1996-12-20,700.869995117,0
1996-12-27,651.219970703,0
1997-01-03,653.789978027,0
1997-01-10,648.690002441,0
1997-01-17,701.179992676,0
1997-01-24,679.559997559,0
1997-01-31,685.840026855,0
1997-02-06,700.219970703,0
1997-02-14,721,0
1997-02-21,686.719970703,0
1997-02-28,676.530029297,0
1997-03-07,681.219970703,0
1997-03-14,642.08001709,0
1997-03-21,627.630004883,0
1997-03-28,652.869995117,0
1997-04-04,687.41998291,0
1997-04-11,693.940002441,0
1997-04-18,695.66998291,0
1997-04-25,692.479980469,0
1997-05-02,706.099975586,0
1997-05-09,687.619995117,0
1997-05-16,699.530029297,0
1997-05-23,730.530029297,0
1997-05-30,746.359985352,0
1997-06-05,765.66998291,0
1997-06-13,789.150024414,0
1997-06-20,770.219970703,0
1997-06-27,738.429992676,0
1997-07-04,781.700012207,0
1997-07-11,768.299987793,0
1997-07-18,747.369995117,0
1997-07-25,733.640014648,0
1997-08-01,731.450012207,0
1997-08-08,752.010009766,0
1997-08-14,755.780029297,0
1997-08-22,736.619995117,0
1997-08-29,704.270019531,0
1997-09-05,700.91998291,0
1997-09-12,699.33001709,0
1997-09-19,689.159973145,0
1997-09-26,638.260009766,0
1997-10-02,636.650024414,0
1997-10-10,609.840026855,0
1997-10-17,585.489990234,0
1997-10-24,570.909973145,0
1997-10-31,470.790008545,0
1997-11-07,515.630004883,0
1997-11-14,520.010009766,0
1997-11-21,506.070007324,0
1997-11-28,411.910003662,0
1997-12-05,434.119995117,0
1997-12-12,350.679992676,0
1997-12-19,397.019989014,0
1997-12-26,375.149993896,0
1998-01-09,414,0
1998-01-16,488.100006104,0
1998-01-23,486.859985352,0
1998-01-30,558.33001709,0
1998-02-06,540.450012207,0
1998-02-13,506.200012207,0
1998-02-20,522.130004883,0
1998-02-27,548.41998291,0
1998-03-06,522.549987793,0
1998-03-13,536.159973145,0
1998-03-20,525.950012207,0
1998-03-27,503.079986572,0
1998-04-03,434.450012207,0
1998-04-10,468.290008545,0
1998-04-17,450.230010986,0
1998-04-24,414.559997559,0
1998-04-30,421.220001221,0
1998-05-08,373.040008545,0
1998-05-15,352.829986572,0
1998-05-22,353.670013428,0
1998-05-29,336.630004883,0
1998-06-05,341.529998779,0
1998-06-12,302.089996338,0
1998-06-19,313.260009766,0
1998-06-26,298.540008545,0
1998-07-03,308.529998779,0
1998-07-10,309.279998779,0
1998-07-16,330.350006104,0
1998-07-24,343.790008545,0
1998-07-31,343.329986572,0
1998-08-07,321.709991455,0
1998-08-14,304.609985352,0
1998-08-21,316.619995117,0
1998-08-28,309.320007324,0
1998-09-04,314.220001221,0
1998-09-11,320.609985352,0
1998-09-18,302.209991455,0
1998-09-25,303.790008545,0
1998-10-02,308.25,0
1998-10-09,327.959991455,0
