date,close,dividend
1993-01-29,43.9375,0
1993-02-01,44.25,0
1993-02-02,44.34375,0
1993-02-03,44.8125,0
1993-02-04,45,0
1993-02-05,44.96875,0
1993-02-08,44.96875,0
1993-02-09,44.65625,0
1993-02-10,44.71875,0
1993-02-11,44.9375,0
1993-02-12,44.59375,0
1993-02-16,43.46875,0
1993-02-17,43.4375,0
1993-02-18,43.40625,0
1993-02-19,43.5625,0
1993-02-22,43.71875,0
1993-02-23,43.6875,0
1993-02-24,44.25,0
1993-02-25,44.34375,0
1993-02-26,44.40625,0
1993-03-01,44.28125,0
1993-03-02,44.9375,0
1993-03-03,45.125,0
1993-03-04,44.875,0
1993-03-05,44.75,0
1993-03-08,45.75,0
1993-03-09,45.59375,0
1993-03-10,45.6875,0
1993-03-11,45.5625,0
1993-03-12,45.09375,0
1993-03-15,45.3125,0
1993-03-16,45.3125,0
1993-03-17,45.03125,0
1993-03-18,45.3125,0
1993-03-19,45.03125,0.213
1993-03-22,44.78125,0
1993-03-23,44.875,0
1993-03-24,44.875,0
1993-03-25,45.15625,0
1993-03-26,44.90625,0
1993-03-29,45.09375,0
1993-03-30,45.21875,0
1993-03-31,45.1875,0
1993-04-01,45.03125,0
1993-04-02,44.09375,0
1993-04-05,44.3125,0
1993-04-06,44.1875,0
1993-04-07,44.34375,0
1993-04-08,44.28125,0
1993-04-12,44.90625,0
1993-04-13,45,0
1993-04-14,44.9375,0
1993-04-15,44.9375,0
1993-04-16,44.9375,0
1993-04-19,44.75,0
1993-04-20,44.53125,0
1993-04-21,44.5,0
1993-04-22,43.9375,0
1993-04-23,43.75,0
1993-04-26,43.40625,0
1993-04-27,43.875,0
1993-04-28,43.78125,0
1993-04-29,43.96875,0
1993-04-30,44.03125,0
1993-05-03,44.3125,0
1993-05-04,44.46875,0
1993-05-05,44.59375,0
1993-05-06,44.4375,0
1993-05-07,44.34375,0
1993-05-10,44.4375,0
1993-05-11,44.625,0
1993-05-12,44.5625,0
1993-05-13,44.03125,0
1993-05-14,44,0
1993-05-17,44.15625,0
1993-05-18,44.125,0
1993-05-19,45.03125,0
1993-05-20,45.15625,0
1993-05-21,44.75,0
1993-05-24,44.9375,0
1993-05-25,45.03125,0
1993-05-26,45.59375,0
1993-05-27,45.4375,0
1993-05-28,45.21875,0
1993-06-01,45.65625,0
1993-06-02,45.59375,0
1993-06-03,45.4375,0
1993-06-04,45.28125,0
1993-06-07,45.125,0
1993-06-08,44.71875,0
1993-06-09,44.875,0
1993-06-10,44.90625,0
1993-06-11,45.09375,0
1993-06-14,45.03125,0
1993-06-15,44.9375,0
1993-06-16,45.03125,0
1993-06-17,45.1875,0
1993-06-18,44.5,0.318
1993-06-21,44.59375,0
1993-06-22,44.625,0
1993-06-23,44.21875,0
1993-06-24,44.8125,0
1993-06-25,44.78125,0
1993-06-28,45.28125,0
1993-06-29,45.0625,0
1993-06-30,45.0625,0
1993-07-01,44.9375,0
1993-07-02,44.6875,0
1993-07-06,44.21875,0
1993-07-07,44.34375,0
1993-07-08,44.84375,0
1993-07-09,44.96875,0
1993-07-12,44.9375,0
1993-07-13,44.90625,0
1993-07-14,45.0625,0
1993-07-15,44.875,0
1993-07-16,44.75,0
1993-07-19,44.71875,0
1993-07-20,44.84375,0
1993-07-21,44.8125,0
1993-07-22,44.5,0
1993-07-23,44.71875,0
1993-07-26,44.96875,0
1993-07-27,44.9375,0
1993-07-28,44.84375,0
1993-07-29,45.09375,0
1993-07-30,44.84375,0
1993-08-02,44.96875,0
1993-08-03,45,0
1993-08-04,45,0
1993-08-05,44.90625,0
1993-08-06,44.96875,0
1993-08-09,45.21875,0
1993-08-10,45.1875,0
1993-08-11,45.1875,0
1993-08-12,45.0625,0
1993-08-13,45.125,0
1993-08-16,45.375,0
1993-08-17,45.53125,0
1993-08-18,45.78125,0
1993-08-19,45.78125,0
1993-08-20,45.8125,0
1993-08-23,45.71875,0
1993-08-24,46.21875,0
1993-08-25,46.25,0
1993-08-26,46.28125,0
1993-08-27,46.25,0
1993-08-30,46.4375,0
1993-08-31,46.5625,0
1993-09-01,46.5,0
1993-09-02,46.34375,0
1993-09-03,46.375,0
1993-09-07,46.0625,0
1993-09-08,45.90625,0
1993-09-09,46,0
1993-09-10,46.40625,0
1993-09-13,46.4375,0
1993-09-14,46.25,0
1993-09-15,46.375,0
1993-09-16,46.1875,0
1993-09-17,45.8125,0.286
1993-09-20,45.4375,0
1993-09-21,45.28125,0
1993-09-22,45.65625,0
1993-09-23,45.90625,0
1993-09-24,45.78125,0
1993-09-27,46.28125,0
1993-09-28,46.1875,0
1993-09-29,46.03125,0
1993-09-30,45.9375,0
1993-10-01,46.15625,0
1993-10-04,46.21875,0
1993-10-05,46.15625,0
1993-10-06,46.125,0
1993-10-07,46,0
1993-10-08,46.0625,0
1993-10-11,46.15625,0
1993-10-12,46.21875,0
1993-10-13,46.21875,0
1993-10-14,46.8125,0
1993-10-15,47.0625,0
1993-10-18,46.9375,0
1993-10-19,46.59375,0
1993-10-20,46.65625,0
1993-10-21,46.59375,0
1993-10-22,46.375,0
1993-10-25,46.5,0
1993-10-26,46.46875,0
1993-10-27,46.5,0
1993-10-28,46.84375,0
1993-10-29,46.84375,0
1993-11-01,46.96875,0
1993-11-02,46.9375,0
1993-11-03,46.34375,0
1993-11-04,45.84375,0
1993-11-05,46.0625,0
1993-11-08,46.125,0
1993-11-09,46.15625,0
1993-11-10,46.5,0
1993-11-11,46.375,0
1993-11-12,46.59375,0
1993-11-15,46.5625,0
1993-11-16,46.78125,0
1993-11-17,46.53125,0
1993-11-18,46.40625,0
1993-11-19,46.3125,0
1993-11-22,46.03125,0
1993-11-23,46.28125,0
1993-11-24,46.46875,0
1993-11-26,46.5,0
1993-11-29,46.3125,0
1993-11-30,46.34375,0
1993-12-01,46.40625,0
1993-12-02,46.53125,0
1993-12-03,46.71875,0
1993-12-06,46.875,0
1993-12-07,46.84375,0
1993-12-08,46.84375,0
1993-12-09,46.6875,0
1993-12-10,46.59375,0
1993-12-13,46.875,0
1993-12-14,46.53125,0
1993-12-15,46.46875,0
1993-12-16,46.625,0
1993-12-17,46.5625,0.317
1993-12-20,46.625,0
1993-12-21,46.46875,0
1993-12-22,46.78125,0
1993-12-23,46.75,0
1993-12-27,47,0
1993-12-28,47.09375,0
1993-12-29,47.03125,0
1993-12-30,46.84375,0
1993-12-31,46.59375,0
1994-01-03,46.46875,0
1994-01-04,46.65625,0
1994-01-05,46.75,0
1994-01-06,46.75,0
1994-01-07,47.03125,0
1994-01-10,47.59375,0
1994-01-11,47.5,0
1994-01-12,47.34375,0
1994-01-13,47.21875,0
1994-01-14,47.40625,0
1994-01-17,47.40625,0
1994-01-18,47.46875,0
1994-01-19,47.34375,0
1994-01-20,47.46875,0
1994-01-21,47.375,0
1994-01-24,47.1875,0
1994-01-25,47.1875,0
1994-01-26,47.3125,0
1994-01-27,47.75,0
1994-01-28,47.875,0
1994-01-31,48.21875,0
1994-02-01,47.96875,0
1994-02-02,48.28125,0
1994-02-03,48.0625,0
1994-02-04,46.96875,0
1994-02-07,47.1875,0
1994-02-08,47.21875,0
1994-02-09,47.40625,0
1994-02-10,47,0
1994-02-11,47.15625,0
1994-02-14,47.21875,0
1994-02-15,47.46875,0
1994-02-16,47.4375,0
1994-02-17,47.15625,0
1994-02-18,46.875,0
1994-02-22,47.34375,0
1994-02-23,47.21875,0
1994-02-24,46.59375,0
1994-02-25,46.8125,0
1994-02-28,46.8125,0
1994-03-01,46.625,0
1994-03-02,46.6875,0
1994-03-03,46.5625,0
1994-03-04,46.6875,0
1994-03-07,46.9375,0
1994-03-08,46.75,0
1994-03-09,46.96875,0
1994-03-10,46.59375,0
1994-03-11,46.84375,0
1994-03-14,46.90625,0
1994-03-15,46.875,0
1994-03-16,47.25,0
1994-03-17,47.25,0
1994-03-18,46.96875,0.271
1994-03-21,46.84375,0
1994-03-22,46.96875,0
1994-03-23,46.9375,0
1994-03-24,46.375,0
1994-03-25,45.9375,0
1994-03-28,46,0
1994-03-29,45.09375,0
1994-03-30,44.46875,0
1994-03-31,44.59375,0
1994-04-04,43.90625,0
1994-04-05,44.8125,0
1994-04-06,44.8125,0
1994-04-07,45.03125,0
1994-04-08,44.6875,0
1994-04-11,44.875,0
1994-04-12,44.8125,0
1994-04-13,44.578125,0
1994-04-14,44.59375,0
1994-04-15,44.59375,0
1994-04-18,44.296875,0
1994-04-19,44.359375,0
1994-04-20,44.3125,0
1994-04-21,44.90625,0
1994-04-22,44.859375,0
1994-04-25,45.328125,0
1994-04-26,45.28125,0
1994-04-28,44.953125,0
1994-04-29,45.09375,0
1994-05-02,45.375,0
1994-05-03,45.328125,0
1994-05-04,45.25,0
1994-05-05,45.1875,0
1994-05-06,44.75,0
1994-05-09,44.359375,0
1994-05-10,44.703125,0
1994-05-11,44.296875,0
1994-05-12,44.515625,0
1994-05-13,44.515625,0
1994-05-16,44.53125,0
1994-05-17,45.1875,0
1994-05-18,45.515625,0
1994-05-19,45.734375,0
1994-05-20,45.5625,0
1994-05-23,45.484375,0
1994-05-24,45.671875,0
1994-05-25,45.796875,0
1994-05-26,45.828125,0
1994-05-27,45.875,0
1994-05-31,45.8125,0
1994-06-01,46.015625,0
1994-06-02,45.96875,0
1994-06-03,46.234375,0
1994-06-06,46.21875,0
1994-06-07,46.15625,0
1994-06-08,45.78125,0
1994-06-09,46.03125,0
1994-06-10,46.109375,0
1994-06-13,46.171875,0
1994-06-14,46.53125,0
1994-06-15,46.34375,0
1994-06-16,46.4375,0
1994-06-17,45.875,0.305
1994-06-20,45.484375,0
1994-06-21,45.09375,0
1994-06-22,45.265625,0
1994-06-23,45,0
1994-06-24,44.0625,0
1994-06-27,44.828125,0
1994-06-28,44.609375,0
1994-06-29,44.75,0
1994-06-30,44.46875,0
1994-07-01,44.5625,0
1994-07-05,44.796875,0
1994-07-06,44.734375,0
1994-07-07,44.921875,0
1994-07-08,44.90625,0
1994-07-11,44.75,0
1994-07-12,44.8125,0
1994-07-13,44.890625,0
1994-07-14,45.375,0
1994-07-15,45.390625,0
1994-07-18,45.46875,0
1994-07-19,45.375,0
1994-07-20,45.171875,0
1994-07-21,45.265625,0
1994-07-22,45.34375,0
1994-07-25,45.40625,0
1994-07-26,45.359375,0
1994-07-27,45.359375,0
1994-07-28,45.453125,0
1994-07-29,45.90625,0
1994-08-01,46.125,0
1994-08-02,46.1875,0
1994-08-03,46.203125,0
1994-08-04,45.9375,0
1994-08-05,45.78125,0
1994-08-08,45.890625,0
1994-08-09,45.96875,0
1994-08-10,46.140625,0
1994-08-11,45.96875,0
1994-08-12,46.328125,0
1994-08-15,46.3125,0
1994-08-16,46.640625,0
1994-08-17,46.609375,0
1994-08-18,46.453125,0
1994-08-19,46.421875,0
1994-08-22,46.375,0
1994-08-23,46.640625,0
1994-08-24,47.140625,0
